Geneid,CM_1,CM_10,CM_11,CM_12,CM_13,CM_14,CM_15,CM_16,CM_2,CM_3,CM_4,CM_5,CM_6,CM_7,CM_8,CM_9,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,SG_8
USA300HOU_RS10945,4.975478333208247,4.307004131075319,4.134816373430695,4.2254531082524265,5.349894086176648,5.497691926547105,4.4702213165910765,4.753010877830504,5.152448468117367,4.622915024183715,4.857581759824017,4.7203618003859775,4.8248694622241795,5.316723156571967,5.5186060837602575,4.537741478476125,6.754659134911768,6.899977298429397,6.941249294671391,6.218789333536128,6.681453939982425,6.945560671306404,5.7395441570288535,5.563033594155576
USA300HOU_RS10950,6.7711241195292535,6.3578686116495895,6.483051489973304,6.515412138953644,6.949855579725415,7.06334564989627,6.257688946584477,6.450283900069464,6.910842389109777,6.499045279331543,6.541305333457802,6.508816993493539,6.6393386268914645,7.1660819868125945,7.1480227273794625,6.5633053363547535,6.9486942683312325,7.198772899254076,7.178834490486557,5.8018537437030675,7.146424874686774,7.356413946985019,6.636101293947822,6.814779040066756
USA300HOU_RS10955,13.545142803899724,11.037741145121384,11.983288210384169,12.125919290340855,13.685019653404998,13.827741792985465,11.466720599797974,11.937239297166526,13.620832216118126,12.215991680325425,12.116697192757776,12.718181643890546,13.449142189554662,13.917295852195142,14.396400432886756,11.949843089821904,9.161588594627132,9.559466092019646,12.291854822818902,10.182423508427053,12.576717961878927,11.8209790735635,13.883316143082526,13.754257473297095
USA300HOU_RS10960,10.516754232151424,9.815689512904227,10.060937288134074,10.169428940853118,10.848013160356054,10.877966746245052,10.04093684622927,10.2419972680402,10.606829895509351,10.386749045416824,10.238614993011312,10.31108415573507,10.908062801778051,10.757049151622123,11.198707148410644,9.97456978396478,8.748035158580072,9.023471536482603,9.669559466021507,8.631586998367228,9.911911189440369,9.591386644206194,10.243979440089687,10.154515360897015
USA300HOU_RS10965,10.409841039271669,8.857053074840831,9.71391848730596,9.652740713816234,10.820978644189859,10.867954072422755,8.856740371497898,9.775089121917171,10.504460580740313,9.685271322993023,9.4018190684974,9.842518591213851,10.859133029482527,10.627910560548948,11.169405656596368,9.668421533230463,8.098531721658832,8.433407938770072,8.858253827146678,6.857214288010727,9.144264758560338,8.761173399334414,9.466320476066567,9.17454680455593
USA300HOU_RS10970,10.196635761267576,9.368876144796038,9.607028294540884,9.76862478742876,10.413265617851238,10.452602929360717,9.756608331398507,9.970504978075708,10.263479254395474,9.865584995975544,9.914531058226448,9.979800421302636,10.297489379657279,10.25142025415459,10.626075385073658,9.612093938432679,7.826535879587915,8.115911329785664,8.917288635047607,8.093062215848231,9.260966685631388,8.918136881543079,9.29191716510148,9.247542832728868
USA300HOU_RS10975,10.45070089130958,9.670894896269118,10.134089995468472,10.220398571834917,10.872505126954064,10.923219625937753,9.998910006719028,10.374237735442867,10.550625517719627,10.257793354759343,10.142557992781287,10.369000295417713,10.651441560044509,10.789112356718302,11.03606127005064,10.030118646299792,8.035130085248513,8.461187573304478,8.964983643382128,8.391657986937098,9.373523661584626,9.314155718524637,9.121775617793164,9.102045830173752
USA300HOU_RS10980,4.0552412449140185,2.2056849415737814,3.3345784189629817,3.1258072822151206,4.877896681209196,5.201956789236943,3.078438665143116,3.0995392283907472,3.508415087044555,3.32611544865683,2.399595466801964,3.8533163938232007,4.5277188752222335,5.584010799308218,5.7490001042828585,3.1153339624543177,4.322314769967508,4.784888487509544,4.13455131982026,4.000526726498057,2.8943096718778563,2.7009336353088726,4.180614118788734,3.7151153403854815
USA300HOU_RS10985,7.737748653372102,7.685473540438049,7.6894305849792,7.752755989946989,7.7075942844616945,7.643531226741298,7.555186464005923,7.583462913495129,7.779760353263227,7.45540355685983,7.572629880110743,7.740771003164857,7.738302694306017,7.712034289313135,7.718821219812558,7.710709823551284,7.100556501437804,7.207646702462925,7.06194571532593,6.014972204973736,7.145535470862487,7.234781393409629,6.95447123340501,6.910923199237423
USA300HOU_RS10990,8.132843706750354,7.767049890899964,7.863464658126372,7.9583770334540285,7.948879830044984,7.985867820371299,7.7220611403638015,7.726553133993697,8.137035927972658,7.7561378560424235,7.7539117949081025,7.856379786817016,7.989821550130697,7.82732120956916,7.993872451828224,7.899815056053284,7.792536455657202,7.626106527043217,7.688788424475808,7.095851987417934,7.742613011070943,7.666322795148906,7.658652221903343,7.67430336854675
USA300HOU_RS10995,7.113063723661152,6.463199895594827,7.106820503998411,7.103159829731166,4.789393019083197,4.8271571687874815,6.413345231961725,6.3898798439434925,7.038399542014263,6.498464619052778,6.478920048391697,6.87071596841671,7.130531215623144,4.8402799886047365,5.126755367234097,6.726600336681148,7.28191428427892,7.155121551049402,5.203403607571809,4.731292050834567,5.3174935661049165,5.197951726538751,6.918301724103568,7.098195370229175
USA300HOU_RS11000,2.168264998373935,1.8560007095377749,1.7736279240766937,1.92692456481147,2.577407452845592,2.350718423647875,2.2017201589432567,1.7808698735887998,1.8534536352854607,2.1472240409269507,1.871146103177503,1.964793011400808,2.2474925814124282,2.8066471394979255,2.5367626893047786,2.297375622235971,2.245164425320909,2.139346536357581,6.8613708287435236,4.678855040682416,1.5849170526936904,2.157303706289892,1.4993866927552826,1.3198210096065501
USA300HOU_RS11005,6.347880014656124,5.728635173081377,5.677117819409957,5.664271587953691,6.3840238762488415,6.4302555340388325,5.780725827844403,5.6786173454039925,6.178190041532445,5.306414379912731,5.7863994280616975,5.688851956189097,5.762905613788616,6.676561664446725,6.32345179880809,5.573135188010887,5.24241944760698,5.161044040197506,5.035752415260233,4.683434253990162,4.354669399460445,4.872688952174295,3.656577552344019,3.88044333376763
USA300HOU_RS11010,6.004734578622749,5.140766189136842,4.9892145386905264,5.1321840798049045,6.100631613333928,6.046977364651446,5.352690163031037,5.247484301879603,5.998079523758662,5.1301439048484845,5.2198327770962205,5.393222494535227,5.174470401935945,6.099224828044625,6.081079374280252,5.2760480492012976,5.092230598772204,4.860619691358063,5.038807591332404,4.1415593343043104,4.176892557918934,4.101801845938887,3.6227838880655727,3.8080897255207997
USA300HOU_RS11015,9.140696152692614,8.968714480379647,8.750434199312084,8.753614212351188,9.00749687618536,9.040403137972378,9.002900148852671,8.891669379716822,9.094549642094725,9.074586906950406,9.089924422858553,8.890732263775163,8.807338887024118,9.055906957136662,9.035375865286383,8.907990230865519,9.000223328162512,8.895851884003077,9.005230466683331,8.727903051182077,9.323204485534882,9.400866771817002,8.910107074158997,8.932816999711397
USA300HOU_RS11020,6.68526398997918,6.294124672972901,6.37806509064379,6.4041021341093085,6.7957390462008895,6.7165601253412,6.433474381574293,6.485991816075938,6.689761355701934,6.3828325612439585,6.368052485528947,6.4648427753785525,6.576696467543107,6.796347386544934,6.749275112192567,6.4455917416866875,6.660347970605428,6.591284224779876,6.417760436352023,6.770010799847138,6.143901111943603,6.136614867185148,6.286903463561827,6.41332747835801
USA300HOU_RS11025,3.0241582709146644,2.388105707847528,2.7455521173328408,2.626811890509047,3.4610512197711656,3.853991129020103,2.7249178776629006,2.9846168132159296,2.7641398875976715,3.219577526889239,2.7503043072414988,3.2869135236216693,2.9174985454139657,3.78012336282724,3.6940663250592274,2.891007747775696,3.3089462715493614,4.04459514495827,2.4912162960752635,2.198317324523832,3.344612921086241,3.256249166076477,3.7715711869867703,3.479979378664836
USA300HOU_RS11030,5.2567176774981705,4.8039255624120925,4.97790170199509,5.109517643223755,5.290294852111629,5.4502225628706125,5.053154123200371,5.15972518638424,5.180181415209897,5.238089184218132,5.231986719957118,5.121880656281175,5.513035981794542,5.233870445858534,5.489999777812036,5.334741604224208,5.198723269270696,5.387370599601997,4.909602253362087,3.5042650958120034,4.381551891380194,4.171563323099152,5.581697209127818,5.463005415111643
USA300HOU_RS11035,7.204831775693497,7.354206201365146,7.268115897181373,6.979669925961328,7.437840383490293,7.425641260348524,7.218402352148161,7.125202922382496,7.098360908975977,7.077941539015852,7.16421995924731,7.215210308240337,6.902211140519933,7.420596403710181,7.315966952284738,7.133364523495387,6.520824838867098,6.924888871431847,7.308370932239328,6.953966091429929,6.823212753412148,6.950745660675884,6.68734788002284,6.69272841671468
USA300HOU_RS11040,6.941326895835341,6.528222795149976,6.413716136341572,6.40653032660304,6.994979821523717,6.976375216634227,6.637909294754764,6.5723031000284635,6.906090683409321,6.905736825388148,6.729108087700423,6.723483817001156,6.6772905248765415,6.89294374451046,6.99692446662518,6.653990596382308,6.828442032828336,7.039083654987785,7.327829225216372,6.428597021919808,7.093348471085099,7.0412717508402585,6.966546404802254,6.879514244551227
USA300HOU_RS11045,6.64429342154059,6.772017051268217,6.508717977239348,6.4758153571067645,6.925275789756002,6.871167442686731,6.688485428980081,6.688522995189345,6.534936162075722,6.5762990653984685,6.690217435800174,6.667975717500943,6.348212866980699,6.823823322161335,6.7902281470405805,6.51128841013364,6.0635172991815045,6.3902936830034625,6.9979240606431246,5.535923129740625,6.401610149022954,6.458450014478376,6.3907740455010345,6.402135374338187
USA300HOU_RS11050,6.48691459077411,5.689049063946757,5.986994399123455,5.823963388909119,6.79259133654287,6.636904049383888,6.101610119286281,6.327215387759799,6.527812780934617,6.6024227410969445,6.407342618721497,6.1861086746468175,6.507068268220299,6.632502075398579,6.8031734495623315,6.470982485186722,6.440919288861338,6.82441659364215,7.058356595854971,5.1961035711264785,6.447443405539321,6.056829559513904,6.567371334323227,6.724996146871942
USA300HOU_RS11055,0.0,0.0,0.0,1.0497433931983935,0.0,0.0,0.0,0.0,0.0,0.0,0.6709653458845247,0.0,0.989571057611499,0.5439704758841937,0.0,0.5283293122442325,0.0,0.6390996179527006,0.0,2.4468604427818645,0.0,0.0,0.0,0.0
USA300HOU_RS11060,2.516754203041732,2.490685552387538,2.6166462454116624,2.2346848808032997,4.340641580469328,4.174395924464092,2.1926311225721107,2.162539703037849,2.234436244618556,2.1205553264992782,1.9425876876880481,2.542728722617483,2.283581789352101,3.9029438743671636,3.9114027248365737,2.1343468582731147,4.268850084415007,3.5682784086326564,3.1608668593673213,2.8416409645339336,3.16710946028346,3.2847334377083035,2.320684732212607,1.9771045721039224
USA300HOU_RS11065,2.9958224360268377,2.537498804887752,2.7703061560723694,2.6938818830274798,4.7000349702366035,4.533639614786598,2.6694437197153023,2.5640998914833433,2.955262015577641,2.7024937691644197,2.730390066349121,3.1958395737071963,3.082442457894892,4.3110763643901135,4.538458574384366,2.601037476382655,4.528553812435746,4.050674546394216,3.558347412980013,2.7836806433817403,3.4139819991433664,4.005386052925882,2.5504807939061482,2.5521107571088537
USA300HOU_RS11070,2.204615280165204,0.9396858520330222,1.9585825029077957,1.567575281965767,3.66823077854926,4.313240465963029,1.9405878677164303,1.7364613394698605,1.3018197808066805,2.978806182396347,1.2921906551467792,1.820634766463442,1.4899825988773796,3.880549403935061,3.9257866711329377,2.175445471118885,3.953152816982876,3.7672244329218407,2.8551658917914864,1.89675605974704,2.8616241695899878,3.057271942372219,1.832357765175412,2.2235652296099793
USA300HOU_RS11075,2.7817137115122885,2.1429525442987813,2.3873782331639903,2.5403557747849725,4.247346732081929,4.5228626507505165,1.89566437667905,2.382993014539379,2.7576984382088594,2.258254263728706,2.5537142276951488,2.7956631497158613,2.4427170226787758,3.974116072436415,4.3553248701931295,2.170277463105124,4.903034371134766,4.1664712420584396,3.3639602227154883,2.6012380556940182,3.340266987792744,3.6809633138893374,2.2925223041021456,2.4268451369173456
USA300HOU_RS11080,2.810619964645731,2.6446944262171748,2.6658302603423483,2.480991377052824,4.3290913144184655,4.305733951488511,2.4371296028804887,2.317339128316457,2.4801008204862565,2.4989209781376545,2.4979606295901227,3.0949690377648973,2.7926528988829213,4.052802635302242,4.253569679600099,2.189775610765893,4.348519459772147,3.9427605787077655,3.104330438436313,2.5834085826491777,3.4222943267049115,3.4794487984179003,2.14238552714746,2.185268145849969
USA300HOU_RS11085,3.0951954916098967,2.9464047487300595,2.761487526086966,2.8517169618590965,4.467647304902744,4.436594395916508,2.4678566912534543,2.577744982871571,3.055974100369817,2.9973353784792685,2.7704004337817634,3.221309756734286,3.122617241265561,4.344207263212607,4.39312209915112,2.7512239249747275,4.789831595892501,4.138234246305107,3.4298896617793946,3.2666225956502517,3.554966177971004,4.02894483897029,2.7026789912868177,2.64945841966816
USA300HOU_RS11090,3.142816202352181,2.8602410596125343,2.860805202391311,2.8861343677577063,4.271404116509066,4.227326648344893,2.7165578575674787,2.658490466729812,3.154480099223995,2.69526154516838,2.7926791731618894,3.142499051273137,3.1818249300858468,4.385884954768397,4.463987419955939,2.7734518613857593,4.45286391066469,4.025384935850178,3.4503751309896256,3.362858048052666,3.5098932393147977,3.845448703258667,2.7476951377526464,2.564467651762389
USA300HOU_RS11095,2.8394749031245965,3.0147318258597964,2.9195784837880825,2.6425519000364788,4.1623453434476785,3.801928294230907,2.4936357082565515,2.929120539108072,3.2195222211983383,2.8331995820317104,2.7662923828154136,3.1519860091619822,3.585143500685982,4.31847596341658,4.175768403595827,3.1418163980543685,4.680621233937501,4.275057650082156,3.8259727472280187,3.3636017655203547,3.817506349108113,4.0363167744620165,2.784281960305623,2.913378975777157
USA300HOU_RS11100,2.9690239712286477,3.0019159213059625,3.1583195201096275,3.098368901193855,4.789403488129485,4.7679672017676396,2.616751734724667,3.0468237241287786,3.1500624581394536,3.1808683407153304,2.8159374749553163,3.1204558042619026,3.3771158771769354,4.406790431870007,4.4314798262115325,3.0505424791584237,4.351185231573102,4.060939867483406,3.608728228630651,2.475356374235131,3.2709566646302406,3.4899466146046696,2.735792981364293,2.7711988705175195
USA300HOU_RS11135,7.332105448248878,6.9020656529553035,6.882020884348266,6.935044493891091,7.729240139430868,7.736033461324729,6.987919415466795,6.916726328481232,7.316160742719412,6.892747044208251,7.0024343469362975,7.1288432132278325,7.0950148059520854,7.68713398324507,7.799606926106954,7.009520628733474,6.754221695700065,6.651514011145135,6.909501516990581,5.651008585476626,7.074801463531747,7.010060549549492,6.6447707780226,6.615977260317629
