Module	Section	Sample Name	Source
featureCounts	all_sections	SRX8420205	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8420205_all.txt.summary
featureCounts	all_sections	SRX6878008	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878008_all.txt.summary
featureCounts	all_sections	SRX7125372	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX7125372_all.txt.summary
featureCounts	all_sections	SRX8387593	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387593_all.txt.summary
featureCounts	all_sections	SG_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SG_6_all.txt.summary
featureCounts	all_sections	Vir_12	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Vir_12_all.txt.summary
featureCounts	all_sections	SRX502158	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX502158_all.txt.summary
featureCounts	all_sections	SRX8420209	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8420209_all.txt.summary
featureCounts	all_sections	SRX5797727	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5797727_all.txt.summary
featureCounts	all_sections	SRX8420204	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8420204_all.txt.summary
featureCounts	all_sections	SRX8049168	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8049168_all.txt.summary
featureCounts	all_sections	SRX6878003	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878003_all.txt.summary
featureCounts	all_sections	SRX5014587	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5014587_all.txt.summary
featureCounts	all_sections	SRX9682654	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9682654_all.txt.summary
featureCounts	all_sections	SRX7125375	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX7125375_all.txt.summary
featureCounts	all_sections	SRX9633801	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9633801_all.txt.summary
featureCounts	all_sections	Vir_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Vir_2_all.txt.summary
featureCounts	all_sections	SRX6878015	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878015_all.txt.summary
featureCounts	all_sections	SRX8387590	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387590_all.txt.summary
featureCounts	all_sections	SRX8164304	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164304_all.txt.summary
featureCounts	all_sections	SRX7125366	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX7125366_all.txt.summary
featureCounts	all_sections	SRX8164277	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164277_all.txt.summary
featureCounts	all_sections	Muc_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Muc_7_all.txt.summary
featureCounts	all_sections	SRX6878014	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878014_all.txt.summary
featureCounts	all_sections	ERX5228512	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX5228512_all.txt.summary
featureCounts	all_sections	Muc_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Muc_1_all.txt.summary
featureCounts	all_sections	SRX9633795	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9633795_all.txt.summary
featureCounts	all_sections	ERX4294049	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX4294049_all.txt.summary
featureCounts	all_sections	ERX4294041	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX4294041_all.txt.summary
featureCounts	all_sections	ERX5228516	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX5228516_all.txt.summary
featureCounts	all_sections	SRX8387571	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387571_all.txt.summary
featureCounts	all_sections	SRX4065827	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX4065827_all.txt.summary
featureCounts	all_sections	SRX7125373	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX7125373_all.txt.summary
featureCounts	all_sections	SRX502155	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX502155_all.txt.summary
featureCounts	all_sections	SRX9960960	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9960960_all.txt.summary
featureCounts	all_sections	Mia_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Mia_6_all.txt.summary
featureCounts	all_sections	SRX9960965	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9960965_all.txt.summary
featureCounts	all_sections	SRX3489453	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX3489453_all.txt.summary
featureCounts	all_sections	SRX5797724	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5797724_all.txt.summary
featureCounts	all_sections	SG_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SG_8_all.txt.summary
featureCounts	all_sections	SRX9682674	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9682674_all.txt.summary
featureCounts	all_sections	SRX9960956	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9960956_all.txt.summary
featureCounts	all_sections	SRX1357231	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX1357231_all.txt.summary
featureCounts	all_sections	SRX8164298	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164298_all.txt.summary
featureCounts	all_sections	CM_16	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/CM_16_all.txt.summary
featureCounts	all_sections	SRX7125367	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX7125367_all.txt.summary
featureCounts	all_sections	SRX8164299	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164299_all.txt.summary
featureCounts	all_sections	SRX1357240	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX1357240_all.txt.summary
featureCounts	all_sections	SRX6878019	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878019_all.txt.summary
featureCounts	all_sections	SRX8387594	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387594_all.txt.summary
featureCounts	all_sections	ERX4294048	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX4294048_all.txt.summary
featureCounts	all_sections	SRX8049166	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8049166_all.txt.summary
featureCounts	all_sections	SRX8387591	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387591_all.txt.summary
featureCounts	all_sections	SRX8164261	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164261_all.txt.summary
featureCounts	all_sections	SRX5299658	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5299658_all.txt.summary
featureCounts	all_sections	SRX5299657	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5299657_all.txt.summary
featureCounts	all_sections	SRX8164269	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164269_all.txt.summary
featureCounts	all_sections	Vir_15	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Vir_15_all.txt.summary
featureCounts	all_sections	SRX2722005	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX2722005_all.txt.summary
featureCounts	all_sections	SRX8164280	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164280_all.txt.summary
featureCounts	all_sections	SRX8164262	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164262_all.txt.summary
featureCounts	all_sections	Metab_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Metab_1_all.txt.summary
featureCounts	all_sections	SRX5806788	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5806788_all.txt.summary
featureCounts	all_sections	SRX2722013	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX2722013_all.txt.summary
featureCounts	all_sections	SRX5299663	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5299663_all.txt.summary
featureCounts	all_sections	SRX8049165	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8049165_all.txt.summary
featureCounts	all_sections	SRX9699055	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9699055_all.txt.summary
featureCounts	all_sections	SRX1983453	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX1983453_all.txt.summary
featureCounts	all_sections	SRX6878023	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878023_all.txt.summary
featureCounts	all_sections	SRX8387565	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387565_all.txt.summary
featureCounts	all_sections	SRX8387574	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387574_all.txt.summary
featureCounts	all_sections	SRX5014588	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5014588_all.txt.summary
featureCounts	all_sections	Metab_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Metab_2_all.txt.summary
featureCounts	all_sections	SRX5233217	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5233217_all.txt.summary
featureCounts	all_sections	SRX2722004	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX2722004_all.txt.summary
featureCounts	all_sections	SRX6878024	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878024_all.txt.summary
featureCounts	all_sections	SRX1357235	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX1357235_all.txt.summary
featureCounts	all_sections	SRX5505131	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5505131_all.txt.summary
featureCounts	all_sections	SRX2722014	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX2722014_all.txt.summary
featureCounts	all_sections	SRX9699053	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9699053_all.txt.summary
featureCounts	all_sections	SRX7125368	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX7125368_all.txt.summary
featureCounts	all_sections	SRX3489448	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX3489448_all.txt.summary
featureCounts	all_sections	SRX5806784	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5806784_all.txt.summary
featureCounts	all_sections	SRX6878018	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878018_all.txt.summary
featureCounts	all_sections	ERX4294046	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX4294046_all.txt.summary
featureCounts	all_sections	SRX6877999	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6877999_all.txt.summary
featureCounts	all_sections	SRX8387589	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387589_all.txt.summary
featureCounts	all_sections	SRX9682659	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9682659_all.txt.summary
featureCounts	all_sections	Vir_10	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Vir_10_all.txt.summary
featureCounts	all_sections	SRX8164275	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164275_all.txt.summary
featureCounts	all_sections	CM_13	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/CM_13_all.txt.summary
featureCounts	all_sections	SRX4913542	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX4913542_all.txt.summary
featureCounts	all_sections	SRX6878028	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878028_all.txt.summary
featureCounts	all_sections	SRX8387562	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387562_all.txt.summary
featureCounts	all_sections	CM_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/CM_5_all.txt.summary
featureCounts	all_sections	Muc_16	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Muc_16_all.txt.summary
featureCounts	all_sections	SRX973268	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX973268_all.txt.summary
featureCounts	all_sections	SRX3489449	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX3489449_all.txt.summary
featureCounts	all_sections	SRX5014557	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5014557_all.txt.summary
featureCounts	all_sections	SRX9960958	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9960958_all.txt.summary
featureCounts	all_sections	ERX5228515	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX5228515_all.txt.summary
featureCounts	all_sections	Mia_0	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Mia_0_all.txt.summary
featureCounts	all_sections	SRX1357236	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX1357236_all.txt.summary
featureCounts	all_sections	SRX5233216	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5233216_all.txt.summary
featureCounts	all_sections	Cody_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Cody_3_all.txt.summary
featureCounts	all_sections	SRX5505133	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5505133_all.txt.summary
featureCounts	all_sections	Metab_12	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Metab_12_all.txt.summary
featureCounts	all_sections	SRX5299662	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5299662_all.txt.summary
featureCounts	all_sections	CM_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/CM_7_all.txt.summary
featureCounts	all_sections	SRX2629499	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX2629499_all.txt.summary
featureCounts	all_sections	SRX2722017	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX2722017_all.txt.summary
featureCounts	all_sections	Muc_22	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Muc_22_all.txt.summary
featureCounts	all_sections	SRX9633798	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9633798_all.txt.summary
featureCounts	all_sections	SRX8164285	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164285_all.txt.summary
featureCounts	all_sections	SRX2722010	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX2722010_all.txt.summary
featureCounts	all_sections	SRX6878001	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6878001_all.txt.summary
featureCounts	all_sections	SRX6877996	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX6877996_all.txt.summary
featureCounts	all_sections	Mia_2	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Mia_2_all.txt.summary
featureCounts	all_sections	ERX4294044	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX4294044_all.txt.summary
featureCounts	all_sections	SRX8387592	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8387592_all.txt.summary
featureCounts	all_sections	SRX5505142	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5505142_all.txt.summary
featureCounts	all_sections	SRX9633802	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9633802_all.txt.summary
featureCounts	all_sections	Muc_21	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Muc_21_all.txt.summary
featureCounts	all_sections	SRX9960963	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9960963_all.txt.summary
featureCounts	all_sections	Vir_20	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Vir_20_all.txt.summary
featureCounts	all_sections	SRX8420202	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8420202_all.txt.summary
featureCounts	all_sections	ERX5228517	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/ERX5228517_all.txt.summary
featureCounts	all_sections	SRX8164273	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164273_all.txt.summary
featureCounts	all_sections	SRX9682664	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX9682664_all.txt.summary
featureCounts	all_sections	SRX5797723	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX5797723_all.txt.summary
featureCounts	all_sections	SRX8164303	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/SRX8164303_all.txt.summary
featureCounts	all_sections	Vir_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/featureCounts/Vir_1_all.txt.summary
